Algorithm: Kruskal's MST
2968 9365 64
2975 3053 64
3188 4439 64
3330 8179 64
3948 5242 64
4005 5215 64
5776 7326 64
6261 9173 64
6483 7453 64
6769 8402 64
7578 7932 64
8182 9756 64
8572 9654 64
418 3916 65
558 931 65
734 1087 65
800 2267 65
1008 3392 65
1088 6476 65
1292 7508 65
1302 3552 65
1305 1678 65
1888 2258 65
1903 3672 65
1954 7026 65
2238 8521 65
2599 6776 65
2650 4597 65
2834 9251 65
3289 5133 65
3581 7859 65
3717 7784 65
4265 7059 65
4641 9669 65
5440 9516 65
6325 6872 65
7711 7927 65
35 195 66
87 823 66
471 983 66
665 1384 66
921 3469 66
1345 5333 66
1680 2340 66
1798 8057 66
2202 4747 66
2591 5968 66
2803 4074 66
3062 6513 66
3559 5384 66
3875 4872 66
4283 5266 66
4452 5531 66
4554 4669 66
4734 7990 66
4973 7994 66
5787 9669 66
9372 9697 66
69 3739 67
537 4543 67
772 8164 67
1100 7626 67
1597 2589 67
1622 2490 67
1711 8540 67
1842 7978 67
1878 3473 67
1928 6366 67
3309 3512 67
3415 9388 67
3529 9645 67
4108 7467 67
4219 5617 67
4840 7308 67
6498 8035 67
453 9191 68
656 1070 68
1201 9624 68
2687 8580 68
3292 5742 68
4181 7305 68
4248 7466 68
6224 6329 68
422 4290 69
600 8699 69
713 9857 69
909 6238 69
1798 7601 69
1883 7643 69
2361 9661 69
2660 8605 69
2796 9387 69
2922 3953 69
3701 3998 69
3765 8138 69
4820 5944 69
5903 9628 69
9497 9677 69
134 301 70
172 905 70
227 9505 70
957 2077 70
1395 2769 70
1435 3304 70
1958 5134 70
3217 3963 70
3217 7407 70
4439 7605 70
5471 6202 70
6429 7992 70
6924 9020 70
8026 9332 70
83 93 71
88 3164 71
510 1006 71
628 967 71
1201 1900 71
1311 5447 71
1370 4410 71
2298 4102 71
2575 5708 71
2968 5972 71
3816 9034 71
3832 4536 71
4197 8656 71
7168 8080 71
56 3746 72
309 569 72
598 8462 72
870 8164 72
1247 1342 72
2314 7740 72
3094 3719 72
3398 6966 72
3520 4832 72
4375 7931 72
5119 9687 72
5649 8564 72
5892 9288 72
6198 9974 72
6467 8024 72
7617 9015 72
288 2689 73
588 5515 73
672 9029 73
787 977 73
1916 7045 73
1967 8083 73
2113 9562 73
2308 3821 73
3035 4321 73
3213 4309 73
3674 6742 73
3842 7226 73
3864 9710 73
4219 5142 73
4268 8466 73
4395 6641 73
4782 5217 73
4910 8386 73
6436 9170 73
7085 8428 73
8125 9833 73
200 1158 74
376 449 74
497 3906 74
770 5886 74
943 2181 74
1166 9997 74
1184 6595 74
1271 4676 74
1600 8108 74
2106 7265 74
2414 7094 74
2653 5626 74
2709 3057 74
2860 7628 74
3204 4282 74
3444 4202 74
3467 8425 74
4298 4595 74
4425 4471 74
4999 8732 74
5266 6715 74
5567 5637 74
5756 9683 74
9332 9508 74
0 627 75
89 2891 75
284 3130 75
382 9293 75
615 8911 75
686 2895 75
902 2287 75
964 1717 75
1748 9492 75
2083 8820 75
2446 3270 75
5072 9483 75
5318 7923 75
18 1925 76
143 328 76
147 8830 76
267 8946 76
576 1496 76
853 4341 76
859 8535 76
887 2498 76
900 9341 76
1614 1974 76
2469 7613 76
2598 2863 76
2604 2827 76
2848 3676 76
3922 9260 76
4954 6250 76
5305 5829 76
5941 7992 76
6811 7610 76
21 306 77
602 6306 77
881 7683 77
983 9711 77
1872 2195 77
1967 4451 77
2196 8211 77
2272 5392 77
2437 3191 77
3437 7650 77
3913 5114 77
4585 4746 77
4677 7678 77
4875 6386 77
7206 9345 77
7433 7703 77
7559 9211 77
8687 9093 77
73 8489 78
385 524 78
1139 5361 78
1890 2215 78
2020 5586 78
2028 3604 78
2088 3776 78
2230 5100 78
2281 2851 78
2406 9158 78
2482 7637 78
2830 3431 78
2847 7125 78
3067 7167 78
3204 9109 78
4310 6408 78
4595 5410 78
4865 5560 78
4899 7705 78
5371 5466 78
7282 9969 78
8509 9421 78
9141 9552 78
9 16 79
45 523 79
119 1489 79
153 2171 79
288 9762 79
340 567 79
354 520 79
591 5703 79
1201 3947 79
1410 4395 79
2589 6009 79
2976 9640 79
3466 8167 79
4384 4940 79
4466 7777 79
5244 6022 79
5346 9836 79
6707 8058 79
6840 9375 79
219 384 80
1249 3007 80
1528 7517 80
1634 1842 80
1662 4893 80
1740 4344 80
1893 5783 80
2354 2520 80
3284 9182 80
3682 8757 80
3722 3812 80
3796 9453 80
4779 5130 80
5144 7151 80
6016 8487 80
6063 9100 80
6383 8298 80
6490 7337 80
6744 7322 80
8357 9174 80
641 4107 81
697 1965 81
780 7824 81
924 1510 81
1348 2008 81
1803 4055 81
2400 3054 81
2400 4057 81
3732 8883 81
3985 6654 81
4413 6878 81
4623 7278 81
4700 9969 81
5298 8365 81
6464 9209 81
7303 8102 81
9196 9939 81
31 742 82
215 7948 82
346 8984 82
866 5319 82
1456 7841 82
1836 8415 82
2032 8289 82
2596 8051 82
2618 3513 82
2703 5596 82
3077 9113 82
3208 8567 82
3588 9795 82
4143 4199 82
5025 7044 82
5924 7851 82
8840 9866 82
495 9559 83
722 1403 83
823 7969 83
928 1379 83
985 9386 83
1072 1451 83
1443 1813 83
1676 6560 83
1763 5378 83
2156 6774 83
2744 9381 83
2951 3515 83
3128 5427 83
3283 4539 83
3414 7957 83
4011 5706 83
4346 9088 83
5114 8728 83
5636 8349 83
142 158 84
160 2231 84
171 7207 84
250 336 84
365 2146 84
737 8320 84
964 1779 84
1377 6159 84
1532 4838 84
1804 2594 84
2249 8121 84
2317 7288 84
2728 4477 84
4000 7166 84
4631 6095 84
4770 5033 84
4940 5902 84
5171 7182 84
5232 8477 84
5416 6258 84
5772 9392 84
6563 8485 84
6700 9829 84
6794 8881 84
6946 7597 84
8010 9693 84
8285 9524 84
8600 9607 84
267 2181 85
416 2097 85
715 1445 85
1407 3443 85
1837 4303 85
2393 8971 85
2472 6261 85
2550 7812 85
2705 5104 85
3614 8376 85
5463 6769 85
7168 8135 85
7703 8291 85
8486 9387 85
1 2730 86
834 4360 86
1871 3806 86
1922 4393 86
2075 2693 86
2298 4737 86
2542 3560 86
2686 5446 86
2848 4011 86
2951 9677 86
2985 3580 86
3005 4917 86
4190 6639 86
5048 7830 86
5836 8092 86
5965 8267 86
7681 7727 86
8086 8325 86
8305 8761 86
150 2683 87
363 775 87
725 2320 87
864 6398 87
1308 9378 87
1326 6042 87
2281 3225 87
2622 9115 87
2812 9626 87
3258 4446 87
3520 7077 87
4669 9220 87
8065 9666 87
20 2294 88
472 4451 88
1752 2587 88
1889 4039 88
2032 7700 88
2381 5295 88
2557 5326 88
2750 5793 88
3332 8404 88
3379 7138 88
3568 7080 88
3902 8594 88
4135 8908 88
4627 8762 88
4888 6510 88
5457 5704 88
6246 7272 88
8053 8572 88
593 5882 89
887 4134 89
1402 4239 89
1437 5866 89
2289 5383 89
2348 2538 89
3382 4594 89
3737 7935 89
4073 5248 89
5164 6189 89
5351 5651 89
5436 6178 89
7042 7722 89
8165 9107 89
4 1001 90
207 620 90
264 1482 90
350 529 90
551 7821 90
752 3170 90
863 3906 90
907 5629 90
933 9627 90
2005 2018 90
2240 6495 90
2246 6512 90
2467 8741 90
2924 3366 90
2978 9570 90
3268 3433 90
3546 5215 90
3743 6135 90
3753 3764 90
3758 7769 90
3941 6515 90
4542 5638 90
5776 6100 90
6009 8741 90
6998 8312 90
74 2123 91
213 2571 91
418 7582 91
786 2785 91
829 9672 91
1068 7464 91
1151 3458 91
1323 1497 91
1526 3554 91
1708 8359 91
2257 6492 91
2520 2614 91
2680 8767 91
3156 7783 91
3312 4554 91
4275 5024 91
4306 8979 91
5372 8665 91
5833 7271 91
6456 6670 91
8816 9516 91
61 244 92
447 7490 92
891 3816 92
1220 6979 92
1344 5725 92
2466 3238 92
3230 5379 92
3459 9064 92
4060 5524 92
4616 5248 92
5197 6731 92
5301 7697 92
5678 7191 92
7781 9428 92
