Algorithm: Kruskal's MST
MST edges:
31 49202 1
93 183 1
139 1467 1
306 10247 1
340 9694 1
658 14557 1
679 10583 1
921 14219 1
924 30898 1
977 1447 1
1157 1985 1
1291 5000 1
1327 16463 1
1761 45989 1
2217 3649 1
2304 34284 1
2449 16284 1
2625 24529 1
2699 14151 1
3005 21879 1
3127 11769 1
3418 19596 1
3817 6863 1
3889 7550 1
3891 28005 1
4031 8287 1
4073 5699 1
4658 10090 1
4849 48315 1
5005 6447 1
5230 18237 1
5806 12816 1
6600 21184 1
6651 45030 1
6691 6874 1
6701 23196 1
6823 15095 1
7046 25618 1
7255 40322 1
8610 23116 1
8825 26799 1
8988 36237 1
9338 32841 1
9837 45830 1
11115 29657 1
11128 41644 1
11327 15666 1
11336 48429 1
11774 15480 1
12542 32394 1
12885 39254 1
13133 46684 1
13410 25878 1
14014 23855 1
14112 44972 1
14668 46836 1
14950 22528 1
15074 43533 1
15255 42991 1
15426 25675 1
16100 48823 1
16457 34754 1
16798 36784 1
16946 47988 1
17739 43791 1
18292 32050 1
18363 36247 1
18485 26338 1
18534 39445 1
19015 25716 1
19691 25950 1
19864 35704 1
19943 22723 1
20068 35843 1
20098 39054 1
20704 25293 1
20854 34899 1
21113 21197 1
21207 36037 1
21775 30076 1
21820 27443 1
22846 24481 1
24703 41929 1
24873 27309 1
25158 28895 1
26115 28191 1
26954 45794 1
27175 36231 1
27273 45855 1
27554 44652 1
28586 38950 1
29528 40938 1
29610 34559 1
30591 34122 1
30885 33787 1
31119 38364 1
32042 37792 1
32229 39143 1
32252 44048 1
33582 38370 1
36657 45983 1
38905 49276 1
42334 48469 1
5 7369 2
240 436 2
407 7237 2
628 32800 2
804 7517 2
928 24213 2
1062 9145 2
1073 4019 2
1305 1317 2
1395 24502 2
1945 16602 2
1959 2055 2
2327 38481 2
2370 3858 2
2401 10181 2
2538 46199 2
2602 3733 2
2800 47043 2
3258 7132 2
3555 4686 2
3777 17012 2
3900 44556 2
3976 7108 2
4193 47221 2
4207 36509 2
4261 24301 2
4520 12144 2
4561 5574 2
4785 7471 2
4856 46901 2
4966 25325 2
5682 20499 2
6036 43774 2
6342 10515 2
6361 29999 2
6576 10064 2
6761 26434 2
6869 13848 2
7663 8320 2
7724 42047 2
8065 12274 2
8177 39160 2
8270 10236 2
9558 40813 2
9612 39921 2
10234 18319 2
10903 43254 2
11951 16981 2
13288 43378 2
14000 21561 2
14292 24474 2
15248 35417 2
15307 26996 2
15490 20369 2
15552 48084 2
16009 18218 2
16387 23153 2
17016 35034 2
17457 33973 2
17549 28128 2
18306 27507 2
18388 35376 2
19061 31380 2
19844 44495 2
